%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1713690046183568416,11450,1713690046104965291,uav37/gps_garmin_origin,uav37/fcu,-36.83440747538885,11.96484127365213,0.06361081698320992,-0.008758992671500355,0.08120352249192478,0.4152335585644304,0.9060410480324655,0.0023017198929904184,0.0,0.0,0.0,0.0,0.0,0.0,0.0023017198929904184,0.0,0.0,0.0,0.0,0.0,0.0,0.037743720213909274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010109254167023206,-0.00041887834350622604,-0.0062332869520120345,-4.8053952923510224e-05,0.0008167283376678824,8.193915709853163e-05,0.44041464304671,0.0,0.0,0.0,0.0,0.0,0.0,0.4404146430467089,0.0,0.0,0.0,0.0,0.0,0.0,0.014389938007613477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046422894129,11460,1713690046204895767,uav37/gps_garmin_origin,uav37/fcu,-36.83428248265723,11.966490237941375,0.06364053826172918,-0.008777768483807472,0.08120490769940551,0.4152389660592139,0.9060382449589438,0.002300379050092864,0.0,0.0,0.0,0.0,0.0,0.0,0.002300379050092863,0.0,0.0,0.0,0.0,0.0,0.0,0.03712565153682955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011687777858189776,0.002715222749356783,-0.005579806568713562,-0.00022497460304293782,-0.00036102891317568725,-0.00032802662462927396,0.4403912749479737,0.0,0.0,0.0,0.0,0.0,0.0,0.4403912749479727,0.0,0.0,0.0,0.0,0.0,0.0,0.016118749628503938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046477522719,11470,1713690046304897382,uav37/gps_garmin_origin,uav37/fcu,-36.8331709770382,11.968013730865087,0.06368288619839074,-0.008784001588288475,0.08122068180109586,0.41524678798542713,0.906033205676426,0.0023015928544364334,0.0,0.0,0.0,0.0,0.0,0.0,0.002301592854436434,0.0,0.0,0.0,0.0,0.0,0.0,0.03776463877888683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014446296433811885,0.0021733396070946634,-0.0036093847210858614,-0.00015510275261476636,0.0001099932487704791,-6.442428275477142e-05,0.4404047850913205,0.0,0.0,0.0,0.0,0.0,0.0,0.4404047850913196,0.0,0.0,0.0,0.0,0.0,0.0,0.006341693198077599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046559278252,11481,1713690046414955377,uav37/gps_garmin_origin,uav37/fcu,-36.83191207813918,11.9696617288852,0.06369952602191814,-0.008776072439805205,0.0812318007813305,0.415248011428524,0.9060317164963055,0.0024728394676439376,0.0,0.0,0.0,0.0,0.0,0.0,0.0024728394676439345,0.0,0.0,0.0,0.0,0.0,0.0,0.04721775012012105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016466389786234305,0.001676988064247861,-0.001609700240426192,-9.867038170341402e-05,-0.0006735457573086023,-0.00038030880386941124,0.4422483093207663,0.0,0.0,0.0,0.0,0.0,0.0,0.44224830932970177,0.0,0.0,0.0,0.0,0.0,0.0,0.016435807758464278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046580630657,11492,1713690046524951693,uav37/gps_garmin_origin,uav37/fcu,-36.83065565861306,11.972135036839054,0.06380673378823752,-0.00878217867323474,0.08124299796844572,0.41523352187045703,0.9060373004998173,0.002301546194698363,0.0,0.0,0.0,0.0,0.0,0.0,0.002301546194698364,0.0,0.0,0.0,0.0,0.0,0.0,0.038363872771096055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01979597589444121,0.0031961219161261633,0.0006165159471219015,-0.00012027297634631395,5.987720578559668e-05,-0.0005224653868936002,0.4404404072229453,0.0,0.0,0.0,0.0,0.0,0.0,0.44044040722108546,0.0,0.0,0.0,0.0,0.0,0.0,0.01644285785172487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046626144371,11503,1713690046634892939,uav37/gps_garmin_origin,uav37/fcu,-36.82924912602746,11.974096607876806,0.06386975316701535,-0.008778807168831212,0.08124918527331632,0.4151766270032032,0.906062858493198,0.0023054518953479057,0.0,0.0,0.0,0.0,0.0,0.0,0.0023054518953479052,0.0,0.0,0.0,0.0,0.0,0.0,0.042114208500856454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021039851205575322,0.0025820550633727,0.002747734277923718,0.00019455692381598055,-0.00012444829917512826,0.0006086598732508719,0.4405058945845697,0.0,0.0,0.0,0.0,0.0,0.0,0.4405058945834583,0.0,0.0,0.0,0.0,0.0,0.0,0.016442422033450227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046714925861,11513,1713690046734894856,uav37/gps_garmin_origin,uav37/fcu,-36.827653638633784,11.974301638117161,0.06394489325884248,-0.008750342098619395,0.08123928472702499,0.415121816381045,0.9060891305286568,0.0023016393193304703,0.0,0.0,0.0,0.0,0.0,0.0,0.0023016393193304695,0.0,0.0,0.0,0.0,0.0,0.0,0.03773135413870249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018628663040587995,-0.0019669950866780966,0.004563914907200114,0.0003956702130381018,-0.0002483032585587352,0.0004917430924251676,0.44043318550599875,0.0,0.0,0.0,0.0,0.0,0.0,0.44043318550550553,0.0,0.0,0.0,0.0,0.0,0.0,0.016437709177882044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046804215499,11523,1713690046834896441,uav37/gps_garmin_origin,uav37/fcu,-36.826416488582,11.974243698447271,0.06402823794366772,-0.00872702936859687,0.08123243877464016,0.41509629486152744,0.9061016533653625,0.0023014350940429927,0.0,0.0,0.0,0.0,0.0,0.0,0.0023014350940429927,0.0,0.0,0.0,0.0,0.0,0.0,0.047309884687383306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015433637737103505,-0.004977241741789528,0.005795204274667582,0.0006219504866749048,-6.608186959056182e-05,0.0001136411592597142,0.4404158918911283,0.0,0.0,0.0,0.0,0.0,0.0,0.4404158918909453,0.0,0.0,0.0,0.0,0.0,0.0,0.016445003282416115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046903184333,11534,1713690046944952782,uav37/gps_garmin_origin,uav37/fcu,-36.824879013866656,11.973675460271984,0.06406409678240112,-0.008695277221746586,0.08122148806484755,0.41512272519572646,0.906090839199553,0.002301189608156864,0.0,0.0,0.0,0.0,0.0,0.0,0.0023011896081568646,0.0,0.0,0.0,0.0,0.0,0.0,0.03773338144140635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01190353629035117,-0.008723907474929835,0.007211070664466017,0.00012233955203555524,-0.0005802332889288664,-7.547433779109263e-05,0.4404041699309414,0.0,0.0,0.0,0.0,0.0,0.0,0.4404041699309061,0.0,0.0,0.0,0.0,0.0,0.0,0.014018508958064835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690047011441419,11544,1713690047044892662,uav37/gps_garmin_origin,uav37/fcu,-36.82379869083348,11.973653122976751,0.06416505528997532,-0.008688989305366232,0.08122721615793731,0.4151317238780708,0.906086259074575,0.003394490724057734,0.0,0.0,0.0,0.0,0.0,0.0,0.0033944907240781976,0.0,0.0,0.0,0.0,0.0,0.0,0.04725750761079865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01012801339883857,-0.009030007716237088,0.008334491308702842,1.9069424524786882e-05,-0.00031900283647701144,-2.7886188036063645e-05,0.45584085302737143,0.0,0.0,0.0,0.0,0.0,0.0,0.4558408530342041,0.0,0.0,0.0,0.0,0.0,0.0,0.016483035636460627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
