%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1713690046223111585,11360,1713690046253430660,uav8/gps_garmin_origin,uav8/fcu,-39.60446180280705,17.10648916564435,0.1257592522440754,-0.0016502093008895686,-0.014615376670872786,-0.9321541932377154,-0.36176266750920566,0.0034831116530944974,0.0,0.0,0.0,0.0,0.0,0.0,0.0034831116530955426,0.0,0.0,0.0,0.0,0.0,0.0,0.028417051931799702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161734658170777,0.039065454543308537,-0.028970397107636773,0.0027746749110519886,0.0011194308754056686,-0.004617154132574797,0.45708816199883934,0.0,0.0,0.0,0.0,0.0,0.0,0.4570881619989404,0.0,0.0,0.0,0.0,0.0,0.0,0.006225667484333564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046417223732,11372,1713690046374143885,uav8/gps_garmin_origin,uav8/fcu,-39.60802080626769,17.101469698656178,0.14270273985111398,-0.0016456129696808797,-0.014594868222165583,-0.9321344006229623,-0.3618145118079186,0.0033307178589774924,0.0,0.0,0.0,0.0,0.0,0.0,0.0033307178589775063,0.0,0.0,0.0,0.0,0.0,0.0,0.02996950548580039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072281597370814216,0.04239659541209119,-0.028027522774890807,-0.004381691105663776,0.0009116290602833025,-0.006458321586251259,0.45480901489581094,0.0,0.0,0.0,0.0,0.0,0.0,0.4548090148958842,0.0,0.0,0.0,0.0,0.0,0.0,0.01617288545309353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046477470122,11382,1713690046473640695,uav8/gps_garmin_origin,uav8/fcu,-39.61205805385338,17.09528300217267,0.1528299763031229,-0.0016593525300362907,-0.014607328255586362,-0.9321014507969282,-0.36189882278431956,0.002263700382816307,0.0,0.0,0.0,0.0,0.0,0.0,0.0022637003828163064,0.0,0.0,0.0,0.0,0.0,0.0,0.037485876937949913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004044837118298783,0.05140109269891325,-0.027759671690940874,-0.0018142664339393377,-0.0007767626666463919,-0.005834806244820356,0.44011699717362673,0.0,0.0,0.0,0.0,0.0,0.0,0.440116997172447,0.0,0.0,0.0,0.0,0.0,0.0,0.006232461053468669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046626437984,11396,1713690046613440522,uav8/gps_garmin_origin,uav8/fcu,-39.618239789570964,17.08903129060212,0.14944463432231037,-0.0016509160234790495,-0.0146301131493327,-0.932050713098465,-0.3620285934538373,0.002726348660373521,0.0,0.0,0.0,0.0,0.0,0.0,0.002726348660373521,0.0,0.0,0.0,0.0,0.0,0.0,0.0379394191736413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006204524679584368,0.05568204766192934,-0.026073285452245198,-0.00031109878909774125,0.0011536998208612195,-0.007433519698679447,0.44541688934568696,0.0,0.0,0.0,0.0,0.0,0.0,0.44541688934570867,0.0,0.0,0.0,0.0,0.0,0.0,0.016656276815185164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046714859307,11407,1713690046723419192,uav8/gps_garmin_origin,uav8/fcu,-39.6230249566312,17.085095106893544,0.1478969138824041,-0.001649623999712488,-0.014653946196597255,-0.9320354813208804,-0.3620668476407106,0.0034989703972843327,0.0,0.0,0.0,0.0,0.0,0.0,0.0034989703972858207,0.0,0.0,0.0,0.0,0.0,0.0,0.02837533509149582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026576181239713476,0.0557926936786055,-0.02508057762618045,0.004456469789147377,-0.0014517072122544055,-0.003251623595133424,0.45721310933774334,0.0,0.0,0.0,0.0,0.0,0.0,0.45721310933767345,0.0,0.0,0.0,0.0,0.0,0.0,0.016471517643996444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046784442560,11420,1713690046853438019,uav8/gps_garmin_origin,uav8/fcu,-39.628294366584264,17.07985807686489,0.1444531573462487,-0.001616738900038325,-0.014624915508052472,-0.9320028698136372,-0.36215210707775203,0.003316753560058461,0.0,0.0,0.0,0.0,0.0,0.0,0.003316753559426941,0.0,0.0,0.0,0.0,0.0,0.0,0.038234302379997975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021648448108120165,0.056444125328739804,-0.023493886049066704,-0.0051878890953958035,0.0009821548592299223,-7.143415132304666e-05,0.45483108596435706,0.0,0.0,0.0,0.0,0.0,0.0,0.45483108596740823,0.0,0.0,0.0,0.0,0.0,0.0,0.01629739300704954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046892282691,11430,1713690046953458930,uav8/gps_garmin_origin,uav8/fcu,-39.63301579309751,17.076384782219463,0.14133146079526523,-0.0016635607654270509,-0.014659159250735932,-0.9319709542082726,-0.3622326353709216,0.002158271875124005,0.0,0.0,0.0,0.0,0.0,0.0,0.0021582718751240056,0.0,0.0,0.0,0.0,0.0,0.0,0.037223026956713465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005102707647481545,0.05692804074740532,-0.02226371617432242,0.004486739169806242,-0.0030526896007359024,0.003606901736930013,0.4386541760911104,0.0,0.0,0.0,0.0,0.0,0.0,0.43865417609336915,0.0,0.0,0.0,0.0,0.0,0.0,0.016214336559232476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690047018518045,11443,1713690047083513882,uav8/gps_garmin_origin,uav8/fcu,-39.63980360405584,17.071776527095356,0.14789245754063338,-0.0016397151987537022,-0.014676529177642611,-0.9319530919241983,-0.3622779944714995,0.0028643530196176157,0.0,0.0,0.0,0.0,0.0,0.0,0.0028643530198537784,0.0,0.0,0.0,0.0,0.0,0.0,0.03232398234729568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008964786836026981,0.05889700454268702,-0.02131451764537675,0.005159728229045868,-0.000898999976925551,0.00666324608027935,0.44951797563792645,0.0,0.0,0.0,0.0,0.0,0.0,0.44951797563107593,0.0,0.0,0.0,0.0,0.0,0.0,0.01411733719739322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690047127844091,11454,1713690047193422294,uav8/gps_garmin_origin,uav8/fcu,-39.64299136455006,17.067132835781734,0.1412158613178303,-0.0016058103471085733,-0.014632467946161545,-0.9319135930620003,-0.3623815217711937,0.003498115388970037,0.0,0.0,0.0,0.0,0.0,0.0,0.0034981153889682742,0.0,0.0,0.0,0.0,0.0,0.0,0.03776217278683264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002708467186391407,0.05604750862407275,-0.020018586695294147,-0.0005364019889384508,-0.001126877148635685,0.003612188622355461,0.45738385051797625,0.0,0.0,0.0,0.0,0.0,0.0,0.45738385051715813,0.0,0.0,0.0,0.0,0.0,0.0,0.01647126623408161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690047312094146,11468,1713690047333524334,uav8/gps_garmin_origin,uav8/fcu,-39.64287625859144,17.060533581539733,0.14863168838692958,-0.001594020626389483,-0.014650002857085849,-0.9318768474886236,-0.362475347615799,0.003485773555145947,0.0,0.0,0.0,0.0,0.0,0.0,0.003485773555145975,0.0,0.0,0.0,0.0,0.0,0.0,0.033021364682775514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014882931680941095,0.047851058747703894,-0.018046763762586873,-0.0011420309310778975,-0.0012953677214682102,-0.0003432226076256482,0.4569655217775909,0.0,0.0,0.0,0.0,0.0,0.0,0.45696552177774424,0.0,0.0,0.0,0.0,0.0,0.0,0.017990857052094716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690047388448915,11480,1713690047453419912,uav8/gps_garmin_origin,uav8/fcu,-39.64688648682507,17.033964476923458,0.14147677457264887,-0.0016061267202950448,-0.014660460100618547,-0.9318559484424018,-0.3625285955881385,0.0022655965829640637,0.0,0.0,0.0,0.0,0.0,0.0,0.002265596582964064,0.0,0.0,0.0,0.0,0.0,0.0,0.03704043237534734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06035709759629008,0.09830425313243378,-0.018860484575665123,0.000983446603640914,0.0022017657756805433,0.009344789199531078,0.4401383190935506,0.0,0.0,0.0,0.0,0.0,0.0,0.4401383190945444,0.0,0.0,0.0,0.0,0.0,0.0,0.006218565001139463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690047499143600,11491,1713690047564160469,uav8/gps_garmin_origin,uav8/fcu,-39.65123116725463,17.016055562708242,0.11830972746411816,-0.0015942765717098105,-0.01466602883875085,-0.9318208371733634,-0.3626186609785084,0.0029481947353816045,0.0,0.0,0.0,0.0,0.0,0.0,0.002948194735952238,0.0,0.0,0.0,0.0,0.0,0.0,0.03838190938915607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07221003365350626,0.11682739203608383,-0.018990322589739497,0.0033493104856461287,-0.000672796624712646,0.0002935771190095694,0.45005395312265,0.0,0.0,0.0,0.0,0.0,0.0,0.4500539531228907,0.0,0.0,0.0,0.0,0.0,0.0,0.014945152249424306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690047613853238,11502,1713690047673394828,uav8/gps_garmin_origin,uav8/fcu,-39.65140548855379,17.002177303884313,0.13306257795926635,-0.001620445897505048,-0.014643738111271289,-0.9317936230825385,-0.3626893699461535,0.002265517296943951,0.0,0.0,0.0,0.0,0.0,0.0,0.002265517296943953,0.0,0.0,0.0,0.0,0.0,0.0,0.031990211703915056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0808762299833418,0.11242682934427198,-0.018603734723152982,0.002295380225405097,-0.0023649933282285933,-0.0032008222769945856,0.4383087495649552,0.0,0.0,0.0,0.0,0.0,0.0,0.4383087495626543,0.0,0.0,0.0,0.0,0.0,0.0,0.0062058915885127176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690047714054189,11515,1713690047803399199,uav8/gps_garmin_origin,uav8/fcu,-39.65487182038019,16.988423448788257,0.13629545111232172,-0.0015962935724393328,-0.014647459717121428,-0.9317770372942769,-0.3627319348248314,0.002278088357797195,0.0,0.0,0.0,0.0,0.0,0.0,0.002278088357797193,0.0,0.0,0.0,0.0,0.0,0.0,0.037347265651913375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06299434357786009,0.09564883933114988,-0.016888593692112142,-0.000660201592836529,0.0041314465925097466,-0.0020942962728440766,0.4009435230621995,0.0,0.0,0.0,0.0,0.0,0.0,0.4009435230635386,0.0,0.0,0.0,0.0,0.0,0.0,0.006181616576511692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690047843661396,11527,1713690047923399252,uav8/gps_garmin_origin,uav8/fcu,-39.65963713031817,16.976692144015384,0.14307733297837957,-0.001596224827075631,-0.014615220706767794,-0.9317106781055531,-0.3629036507037158,0.002262697016953836,0.0,0.0,0.0,0.0,0.0,0.0,0.002262697016953836,0.0,0.0,0.0,0.0,0.0,0.0,0.03726385723220011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04107656981667823,0.07662345961375684,-0.017217135674082784,-0.0004244049487169832,-0.0009557593730278312,0.0005605585174635054,0.37164199999380265,0.0,0.0,0.0,0.0,0.0,0.0,0.37164199999412084,0.0,0.0,0.0,0.0,0.0,0.0,0.006188430235562564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
