%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1713690045568231513,11297,1713690045101166802,uav3/gps_garmin_origin,uav3/fcu,-22.62970310332708,21.403641026588268,0.13358137694132835,0.02211764260464169,-0.02733578837518556,-0.6028303385325255,-0.7970941898573095,0.0023017656740596656,0.0,0.0,0.0,0.0,0.0,0.0,0.002301765674059665,0.0,0.0,0.0,0.0,0.0,0.0,0.032047494391761834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028276331206068543,0.0023058304052784146,0.017001319582738376,-0.001022418262436986,0.0011035990901291362,-0.007634805981069803,0.4404687261936101,0.0,0.0,0.0,0.0,0.0,0.0,0.4404687261935931,0.0,0.0,0.0,0.0,0.0,0.0,0.016390173817057777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045619307813,11310,1713690045231245083,uav3/gps_garmin_origin,uav3/fcu,-22.630233293614637,21.404262532148223,0.13332614008083832,0.02212370714227987,-0.027332832877377925,-0.6027655296688859,-0.7971431327385111,0.0023014680287788214,0.0,0.0,0.0,0.0,0.0,0.0,0.0023014680287788214,0.0,0.0,0.0,0.0,0.0,0.0,0.03211739890896179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010575327413395814,0.003718835061230626,0.017105662278874147,0.002518582856282592,-0.0006272764294408268,-0.0056838542222976685,0.4404274959292457,0.0,0.0,0.0,0.0,0.0,0.0,0.44042749592923336,0.0,0.0,0.0,0.0,0.0,0.0,0.016510682808239235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045681406521,11321,1713690045341166976,uav3/gps_garmin_origin,uav3/fcu,-22.629664657350656,21.404306230305668,0.14908466885313096,0.02208648150856135,-0.02734502502986803,-0.6027478211014152,-0.7971571370176548,0.0023017468853150863,0.0,0.0,0.0,0.0,0.0,0.0,0.0023017468853150863,0.0,0.0,0.0,0.0,0.0,0.0,0.032333871306426336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007134675831837631,0.0005740266799775149,0.016271799194139076,0.004670291673392057,-0.00020269598462618925,-0.0030596903525292873,0.44041636804941103,0.0,0.0,0.0,0.0,0.0,0.0,0.4404163680494025,0.0,0.0,0.0,0.0,0.0,0.0,0.016450134258114018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045783616217,11333,1713690045461165740,uav3/gps_garmin_origin,uav3/fcu,-22.628319051062494,21.404379247625553,0.13553938564935933,0.02209513714077127,-0.027310714314857813,-0.6027435200807716,-0.7971613254536268,0.0023014764147927273,0.0,0.0,0.0,0.0,0.0,0.0,0.0023014764147927277,0.0,0.0,0.0,0.0,0.0,0.0,0.037727333420154885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029371400764608823,-0.0037783883643491218,0.015234217442286615,0.00045719699119217694,-0.0013775265542790305,-0.008352152071893215,0.4404063185386941,0.0,0.0,0.0,0.0,0.0,0.0,0.4404063185386885,0.0,0.0,0.0,0.0,0.0,0.0,0.016441904118759572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045894495386,11345,1713690045581169872,uav3/gps_garmin_origin,uav3/fcu,-22.628972131463225,21.40508753731149,0.15348269249707241,0.02209769124405328,-0.027329604643841557,-0.6026884706132296,-0.7972022278829757,0.002301606901714012,0.0,0.0,0.0,0.0,0.0,0.0,0.002301606901714012,0.0,0.0,0.0,0.0,0.0,0.0,0.038376586573856224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014683335937059774,0.0003378249999142729,0.014732837347175278,0.0006488710059784353,-0.0009141999180428685,-0.0005941032432019709,0.44040350663151295,0.0,0.0,0.0,0.0,0.0,0.0,0.4404035066315094,0.0,0.0,0.0,0.0,0.0,0.0,0.01643985734966994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045958700140,11355,1713690045681167360,uav3/gps_garmin_origin,uav3/fcu,-22.630055400403425,21.40538660439176,0.14209421448392937,0.022080645926809712,-0.027288655663396538,-0.6027790994434866,-0.7971355791969386,0.0023016665870645705,0.0,0.0,0.0,0.0,0.0,0.0,0.0023016665870645684,0.0,0.0,0.0,0.0,0.0,0.0,0.032057833660174465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008950219027816487,0.003989262365066073,0.013678851243514003,-0.0019099032506346703,0.0023302899207919836,-0.0003140002954751256,0.4404029174531964,0.0,0.0,0.0,0.0,0.0,0.0,0.4404029174531938,0.0,0.0,0.0,0.0,0.0,0.0,0.016442087555954846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046003073263,11369,1713690045821167869,uav3/gps_garmin_origin,uav3/fcu,-22.626723826046668,21.405319238781363,0.1244435328408225,0.022051474841947843,-0.027289713381886994,-0.602580810476026,-0.7972862540185209,0.0023011658904463048,0.0,0.0,0.0,0.0,0.0,0.0,0.0023011658904463026,0.0,0.0,0.0,0.0,0.0,0.0,0.029625036153186835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025028375870431354,-0.0077389921327179,0.01358189821901344,0.0024276841431856155,-0.003380380105227232,-0.0009605573141016062,0.44039650976688444,0.0,0.0,0.0,0.0,0.0,0.0,0.44039650976688316,0.0,0.0,0.0,0.0,0.0,0.0,0.01648440689828918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046070720659,11382,1713690045951169553,uav3/gps_garmin_origin,uav3/fcu,-22.624652147335244,21.405867497278134,0.1292351524767575,0.0220360491524509,-0.027295233345811444,-0.6026741834410135,-0.7972159126535647,0.0023016004801860055,0.0,0.0,0.0,0.0,0.0,0.0,0.0023016004801860064,0.0,0.0,0.0,0.0,0.0,0.0,0.029591731223830527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00454300557724502,-0.010614155119617698,0.011519281580883056,0.0011796042090281844,0.0003526903456076987,0.006181851029396057,0.4404010668013124,0.0,0.0,0.0,0.0,0.0,0.0,0.4404010668013119,0.0,0.0,0.0,0.0,0.0,0.0,0.0163782560881454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046166821180,11393,1713690046061165748,uav3/gps_garmin_origin,uav3/fcu,-22.624434330522067,21.405775846775636,0.13792824806518944,0.022051112327976425,-0.027281195593428276,-0.6026588627775776,-0.7972275584346851,0.002300889220239625,0.0,0.0,0.0,0.0,0.0,0.0,0.002300889220239628,0.0,0.0,0.0,0.0,0.0,0.0,0.03719956907687422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029333203677282607,-0.00826700914166947,0.010995536644113,-0.0019032952841371298,-0.0005866324645467096,0.0049477191641926765,0.44039107026797475,0.0,0.0,0.0,0.0,0.0,0.0,0.4403910702679746,0.0,0.0,0.0,0.0,0.0,0.0,0.01639725235218485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690046223157491,11406,1713690046191228796,uav3/gps_garmin_origin,uav3/fcu,-22.624375640964406,21.40518925644896,0.14236288358850685,0.022034939435545183,-0.0272970410583353,-0.6026646100539274,-0.7972231185697509,0.0023016392872422186,0.0,0.0,0.0,0.0,0.0,0.0,0.0023016392872422186,0.0,0.0,0.0,0.0,0.0,0.0,0.037227277379148487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2061361112677255e-05,-0.006156259837220636,0.009456634525232412,0.0018933714600279927,-0.0004184391291346401,5.385537588153971e-05,0.4404018002598816,0.0,0.0,0.0,0.0,0.0,0.0,0.4404018002598815,0.0,0.0,0.0,0.0,0.0,0.0,0.016447930294108123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
