%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1713690045562959201,11135,1713690043621040234,uav1/gps_garmin_origin,uav1/fcu,-14.508002386013539,14.526543173096938,0.07145110776587475,0.017551706095865354,-0.03242097834945276,-0.2870363067334912,-0.9572099959741258,0.003505505759837024,0.0,0.0,0.0,0.0,0.0,0.0,0.003505505759836815,0.0,0.0,0.0,0.0,0.0,0.0,0.03727843096749104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005775337051535373,-0.017848471571427157,0.002308559274384427,-0.0022800564765930176,0.002974937204271555,-0.0011769088450819258,0.4572723535618605,0.0,0.0,0.0,0.0,0.0,0.0,0.4572723535613835,0.0,0.0,0.0,0.0,0.0,0.0,0.016420197038678863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045562973947,11145,1713690043721057424,uav1/gps_garmin_origin,uav1/fcu,-14.508282662521099,14.52506387787473,0.07141440737252208,0.017515903788809916,-0.03242106301993777,-0.286802498451593,-0.9572807292895027,0.003507857136664528,0.0,0.0,0.0,0.0,0.0,0.0,0.0035078571366643583,0.0,0.0,0.0,0.0,0.0,0.0,0.03893192355253848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007734515747272847,-0.015787105893068934,0.0022966627960612283,-0.0022232052870094776,0.0010373428231105213,0.00412590429186821,0.4573075700152212,0.0,0.0,0.0,0.0,0.0,0.0,0.4573075700148353,0.0,0.0,0.0,0.0,0.0,0.0,0.016423289052527185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045563176717,11156,1713690043831065280,uav1/gps_garmin_origin,uav1/fcu,-14.50945364680038,14.524630762941023,0.07145224788940989,0.01747596845481429,-0.03240283189884978,-0.28630269806114456,-0.9574316748961308,0.0035129846161877695,0.0,0.0,0.0,0.0,0.0,0.0,0.003512984616187636,0.0,0.0,0.0,0.0,0.0,0.0,0.04712565730096864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009513218254925246,-0.009615113862237045,0.002437591918058502,0.003422284498810768,-0.0035382218193262807,0.00700996071100235,0.4573774485017692,0.0,0.0,0.0,0.0,0.0,0.0,0.4573774485014635,0.0,0.0,0.0,0.0,0.0,0.0,0.01650778562437691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045681020198,11188,1713690044151024335,uav1/gps_garmin_origin,uav1/fcu,-14.509064286604657,14.525714593667713,0.07140838888520787,0.01743476855509736,-0.03246787698541288,-0.28443947574043554,-0.9579854124411271,0.0035098402415278144,0.0,0.0,0.0,0.0,0.0,0.0,0.003509840241527746,0.0,0.0,0.0,0.0,0.0,0.0,0.04720496953829943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011223119619942579,0.0004619920171880129,0.0021050104480577676,-0.002450515516102314,0.0010650955373421311,-0.00014734662545379265,0.4573340205175768,0.0,0.0,0.0,0.0,0.0,0.0,0.4573340205174218,0.0,0.0,0.0,0.0,0.0,0.0,0.01645780593546239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045681155820,11198,1713690044251061260,uav1/gps_garmin_origin,uav1/fcu,-14.50981318814744,14.526784874955391,0.07137191903159339,0.017403651235458645,-0.032455576958904574,-0.284001182909115,-0.9581164211901196,0.003505094682338625,0.0,0.0,0.0,0.0,0.0,0.0,0.0035050946823385687,0.0,0.0,0.0,0.0,0.0,0.0,0.03769416385890867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009729742125401409,0.005185144805692571,0.00193193702964644,0.000866527552716434,0.0017936569638550282,-0.0003062254982069137,0.4572637997249189,0.0,0.0,0.0,0.0,0.0,0.0,0.4572637997247935,0.0,0.0,0.0,0.0,0.0,0.0,0.01638311586187145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045681177145,11208,1713690044351107828,uav1/gps_garmin_origin,uav1/fcu,-14.5096852527386,14.52617770519945,0.07135083833044256,0.017356645379635386,-0.03243870663711189,-0.28338085325338913,-0.9583015022331218,0.0035105790920460928,0.0,0.0,0.0,0.0,0.0,0.0,0.0035105790920460503,0.0,0.0,0.0,0.0,0.0,0.0,0.042180967816249866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012361199758919948,0.002038922898675677,0.0007098550530556807,0.0022315839305520058,-0.00487532839179039,0.0023380904458463196,0.4573428375835916,0.0,0.0,0.0,0.0,0.0,0.0,0.45734283758349026,0.0,0.0,0.0,0.0,0.0,0.0,0.01647815062331891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045780634950,11219,1713690044461058506,uav1/gps_garmin_origin,uav1/fcu,-14.509458095425043,14.524402667170556,0.07134582503559074,0.017357788466471222,-0.03247516527934983,-0.2827739974124597,-0.9584794923246978,0.003509289102660973,0.0,0.0,0.0,0.0,0.0,0.0,0.0035092891026609375,0.0,0.0,0.0,0.0,0.0,0.0,0.047727232659693745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030207170446269463,-0.00337655341222317,0.000290076936124867,-2.7367876100470312e-05,0.002323131542652846,0.004704104736447334,0.4573226034939339,0.0,0.0,0.0,0.0,0.0,0.0,0.45732260349385345,0.0,0.0,0.0,0.0,0.0,0.0,0.01644743368279698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045887606668,11241,1713690044681063042,uav1/gps_garmin_origin,uav1/fcu,-14.51266282782838,14.521235287479755,0.07131187636439348,0.01728782146253506,-0.03248175932151619,-0.2819883140986702,-0.9587119782563729,0.007743846814464178,0.0,0.0,0.0,0.0,0.0,0.0,0.0077438468144640105,0.0,0.0,0.0,0.0,0.0,0.0,0.06797280113504882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013040752000297818,-0.0034537241405073194,-0.0008027426323624458,0.00248020444996655,-0.0013172405306249857,1.5095994058356316e-05,0.5097725850501469,0.0,0.0,0.0,0.0,0.0,0.0,0.5097725850500837,0.0,0.0,0.0,0.0,0.0,0.0,0.048349634014702415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045919740192,11265,1713690044921146278,uav1/gps_garmin_origin,uav1/fcu,-14.515028824036364,14.523326511768436,0.0750740328192974,0.017246216580326306,-0.0325360068505061,-0.28063304365590924,-0.9591084772226284,0.0034977170265954706,0.0,0.0,0.0,0.0,0.0,0.0,0.0034977170265955973,0.0,0.0,0.0,0.0,0.0,0.0,0.04223054008398902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007518060873446747,0.006169040669622897,-0.0020596951774416805,0.00042279105400666595,0.002877867314964533,0.0010821240721270438,0.45729817939048756,0.0,0.0,0.0,0.0,0.0,0.0,0.4572981793908923,0.0,0.0,0.0,0.0,0.0,0.0,0.01631818904087831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713690045919752838,11277,1713690045041033662,uav1/gps_garmin_origin,uav1/fcu,-14.514155583727815,14.522352090829814,0.07131111775350717,0.01717822943631598,-0.03253755353367518,-0.28000249753210804,-0.9592939160753906,0.003492683271894494,0.0,0.0,0.0,0.0,0.0,0.0,0.0034926832718881052,0.0,0.0,0.0,0.0,0.0,0.0,0.03700094368362628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004241695382441326,0.00025412930162437876,-0.0024518797949575548,-0.0033351313322782516,0.0028098660986870527,-0.00022164465917740052,0.457241146079376,0.0,0.0,0.0,0.0,0.0,0.0,0.4572411460788341,0.0,0.0,0.0,0.0,0.0,0.0,0.016418347440532256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
